,mid,Recency,Frequency,Engagement,R_Quartile,F_Quartile,E_Quartile,RFEScore
5265,4524174,1,30,6.8,2,1,2,212
5266,740583,2,48,11.600000000000001,2,2,3,223
5267,4592744,6,29,6.0,1,1,2,112
5268,410860,0,19,6.2,4,1,2,412
5269,737860,2,38,8.8,2,1,2,212
5270,736867,0,180,7.0,4,4,2,442
5271,3805851,3,10,7.4,1,1,2,112
5272,3805977,1,76,9.2,2,2,3,223
5273,3841590,0,33,7.0,4,1,2,412
5274,3970943,1,70,9.0,2,2,2,222
5275,2530313,0,69,11.4,4,2,3,423
5276,4670683,4,32,6.6,1,1,2,112
5277,4635747,2,82,15.600000000000001,2,3,3,233
5278,672255,1,22,19.4,2,1,4,214
5279,4652533,5,40,6.0,1,1,2,112
5280,669094,3,19,7.0,1,1,2,112
5281,283490,0,140,6.6,4,3,2,432
5282,731361,2,28,6.4,2,1,2,212
5283,269853,6,20,6.2,1,1,2,112
5284,1474267,1,14,6.0,2,1,2,212
5285,203036,0,465,23.2,4,4,4,444
5286,12385,0,126,14.200000000000001,4,3,3,433
5287,1278689,0,45,7.0,4,2,2,422
5288,1472369,0,117,11.8,4,3,3,433
5289,4667542,6,26,7.4,1,1,2,112
5290,2292815,0,7,6.0,4,1,2,412
5291,3232726,4,12,6.0,1,1,2,112
5292,4667958,5,14,6.4,1,1,2,112
5293,3994193,5,16,6.0,1,1,2,112
5294,4661652,6,45,35.6,1,2,4,124
5295,4652198,3,5,7.2,1,1,2,112
5296,3984742,2,24,6.0,2,1,2,212
5297,4636928,2,12,6.2,2,1,2,212
5298,269522,1,122,11.0,2,3,3,233
5299,667438,3,42,8.0,1,2,2,122
5300,4628419,0,112,9.6,4,3,3,433
5301,281970,2,35,9.6,2,1,3,213
5302,4670666,4,31,6.0,1,1,2,112
5303,725416,0,236,9.4,4,4,3,443
5304,385419,0,42,7.0,4,2,2,422
5305,4677404,1,10,6.0,2,1,2,212
5306,3206308,1,277,19.6,2,4,4,244
5307,1318815,0,108,11.4,4,3,3,433
5308,726077,0,61,10.8,4,2,3,423
5309,385277,0,88,13.2,4,3,3,433
5310,728591,0,72,9.4,4,2,3,423
5311,3826484,2,44,6.6,2,2,2,222
5312,3951353,2,102,14.0,2,3,3,233
5313,4667888,5,50,9.0,1,2,2,122
5314,2586530,0,30,6.2,4,1,2,412
5315,3836356,3,4,7.4,1,1,2,112
5316,726899,0,154,11.600000000000001,4,4,3,443
5317,102432,1,48,6.2,2,2,2,222
5318,724502,0,118,9.2,4,3,3,433
5319,678783,1,105,11.2,2,3,3,233
5320,3833906,2,116,62.400000000000006,2,3,4,234
5321,405709,0,191,12.600000000000001,4,4,3,443
5322,723000,1,58,6.0,2,2,2,222
5323,3961648,0,71,6.6,4,2,2,422
5324,2190944,0,45,6.8,4,2,2,422
5325,2404462,0,22,5.0,4,1,1,411
5326,422470,0,247,7.2,4,4,2,442
5327,350651,1,67,9.4,2,2,3,223
5328,402489,0,117,8.6,4,3,2,432
5329,2174439,0,222,28.6,4,4,4,444
5330,494514,0,106,23.8,4,3,4,434
5331,421711,0,31,7.0,4,1,2,412
5332,4678344,1,10,6.4,2,1,2,212
5333,479379,3,9,5.0,1,1,1,111
5334,2017303,0,31,5.4,4,1,1,411
5335,3060,0,66,7.2,4,2,2,422
5336,3178,0,78,6.8,4,2,2,422
5337,488815,5,8,5.0,1,1,1,111
5338,1986697,0,101,7.0,4,3,2,432
5339,422133,0,15,5.0,4,1,1,411
5340,489593,0,73,9.8,4,2,3,423
5341,2179538,1,137,10.600000000000001,2,3,3,233
5342,2202401,5,4,5.4,1,1,1,111
5343,317900,0,48,5.4,4,2,1,421
5344,495607,2,37,6.0,2,1,2,212
5345,327041,0,111,5.6,4,3,1,431
5346,328783,0,53,6.0,4,2,2,422
5347,2438033,6,12,5.0,1,1,1,111
5348,345873,2,36,6.4,2,1,2,212
5349,1993806,0,39,6.6,4,1,2,412
5350,348296,0,67,11.8,4,2,3,423
5351,348654,0,57,7.2,4,2,2,422
5352,405988,2,112,17.200000000000003,2,3,3,233
5353,490858,0,38,7.6,4,1,2,412
5354,2183499,0,80,6.8,4,3,2,432
5355,2419399,4,38,5.0,1,1,1,111
5356,4676855,1,8,5.0,2,1,1,211
5357,2181965,3,69,5.4,1,2,1,121
5358,199779,1,107,11.8,2,3,3,233
5359,348922,2,74,9.600000000000001,2,2,3,223
5360,343896,0,167,9.2,4,4,3,443
5361,2420908,0,71,6.6,4,2,2,422
5362,2196491,3,52,5.6,1,2,1,121
5363,409320,1,57,15.4,2,2,3,223
5364,1010,1,85,18.8,2,3,4,234
5365,412397,0,138,11.2,4,3,3,433
5366,2410862,2,24,5.2,2,1,1,211
5367,2426780,2,233,6.8,2,4,2,242
5368,2399373,0,54,9.2,4,2,3,423
5369,1968781,0,76,5.4,4,2,1,421
5370,4676306,2,6,5.0,2,1,1,211
5371,789,2,328,24.6,2,4,4,244
5372,2427901,0,14,5.0,4,1,1,411
5373,419133,4,34,7.800000000000001,1,1,2,112
5374,349269,0,64,6.2,4,2,2,422
5375,2300372,5,17,5.0,1,1,1,111
5376,2356083,5,13,5.0,1,1,1,111
5377,400431,1,36,9.0,2,1,2,212
5378,2080065,4,16,5.0,1,1,1,111
5379,370679,0,41,6.2,4,2,2,422
5380,381528,0,59,5.4,4,2,1,421
5381,2104015,5,11,5.0,1,1,1,111
5382,2078532,1,40,5.4,2,1,1,211
5383,370222,2,37,7.6,2,1,2,212
5384,202285,1,32,5.8,2,1,1,211
5385,2106371,0,34,5.2,4,1,1,411
5386,370190,2,86,8.2,2,3,2,232
5387,458789,1,21,7.4,2,1,2,212
5388,448336,0,25,5.0,4,1,1,411
5389,324404,0,39,6.8,4,1,2,412
5390,383285,2,51,7.0,2,2,2,222
5391,2073858,0,30,5.4,4,1,1,411
5392,333252,0,291,17.4,4,4,3,443
5393,384514,0,29,5.2,4,1,1,411
5394,385226,0,54,5.4,4,2,1,421
5395,368327,2,150,14.600000000000001,2,4,3,243
5396,445837,1,8,5.0,2,1,1,211
5397,2250988,0,310,14.0,4,4,3,443
5398,208877,1,10,7.2,2,1,2,212
5399,367317,0,29,7.4,4,1,2,412
5400,460848,5,30,5.2,1,1,1,111
5401,461021,0,27,6.4,4,1,2,412
5402,457943,0,148,33.0,4,4,4,444
5403,2316757,0,85,8.2,4,3,2,432
5404,1160,0,35,5.0,4,1,1,411
5405,380952,1,157,9.8,2,4,3,243
5406,378289,1,39,11.0,2,1,3,213
5407,450378,0,116,6.6,4,3,2,432
5408,2305135,4,4,5.4,1,1,1,111
5409,374467,3,71,6.8,1,2,2,122
5410,4676542,1,4,5.0,2,1,1,211
5411,374213,2,55,10.8,2,2,3,223
5412,2082068,5,15,5.0,1,1,1,111
5413,378623,0,191,67.80000000000001,4,4,4,444
5414,453204,5,8,5.2,1,1,1,111
5415,373349,0,45,5.2,4,2,1,421
5416,2308755,1,29,5.0,2,1,1,211
5417,1696,0,223,11.2,4,4,3,443
5418,2095284,1,21,6.6,2,1,2,212
5419,379781,1,28,6.2,2,1,2,212
5420,2096032,0,63,7.800000000000001,4,2,2,422
5421,456946,5,23,5.4,1,1,1,111
5422,2311805,0,31,5.0,4,1,1,411
5423,371510,2,102,8.8,2,3,2,232
5424,457090,2,160,9.600000000000001,2,4,3,243
5425,202508,0,155,10.4,4,4,3,443
5426,2315548,0,38,6.2,4,1,2,412
5427,380757,5,55,5.2,1,2,1,121
5428,2097996,0,88,12.2,4,3,3,433
5429,463039,0,65,6.8,4,2,2,422
5430,386422,0,34,8.8,4,1,2,412
5431,2121956,6,21,6.8,1,1,2,112
5432,467345,6,38,6.2,1,1,2,112
5433,473189,3,52,6.8,1,2,2,122
5434,209453,6,37,5.4,1,1,1,111
5435,362058,2,42,8.4,2,2,2,222
5436,473520,2,99,12.600000000000001,2,3,3,233
5437,2146266,0,138,10.0,4,3,3,433
5438,200944,0,155,5.4,4,4,1,441
5439,2026327,0,34,5.6,4,1,1,411
5440,2149965,1,41,6.2,2,2,2,222
5441,398476,1,53,8.2,2,2,2,222
5442,360446,4,36,11.600000000000001,1,1,3,113
5443,206649,0,37,5.2,4,1,1,411
5444,2375810,6,61,5.0,1,2,1,121
5445,338830,0,72,8.2,4,2,2,422
5446,398830,1,104,9.0,2,3,2,232
5447,2376427,0,142,14.4,4,4,3,443
5448,2206582,0,38,5.4,4,1,1,411
5449,1286,0,23,5.2,4,1,1,411
5450,2380119,5,28,5.2,1,1,1,111
5451,330896,2,42,5.6,2,2,1,221
5452,206603,0,54,6.8,4,2,2,422
5453,4676387,1,11,5.2,2,1,1,211
5454,210137,0,126,15.200000000000001,4,3,3,433
5455,431864,0,155,14.200000000000001,4,4,3,443
5456,390351,0,137,5.8,4,3,1,431
5457,436299,0,20,6.4,4,1,2,412
5458,2355331,4,48,5.0,1,2,1,121
5459,324549,0,88,7.4,4,3,2,432
5460,366900,0,38,9.600000000000001,4,1,3,413
5461,332526,0,71,5.8,4,2,1,421
5462,468290,5,31,6.0,1,1,2,112
5463,204098,0,59,6.6,4,2,2,422
5464,365965,1,10,5.0,2,1,1,211
5465,2059734,0,458,10.0,4,4,3,443
5466,2239000,1,51,9.600000000000001,2,2,3,223
5467,470124,1,5,5.8,2,1,1,211
5468,337151,0,252,18.200000000000003,4,4,4,444
5469,2338526,0,163,17.8,4,4,4,444
5470,441437,4,5,5.4,1,1,1,111
5471,472025,1,78,22.6,2,2,4,224
5472,2130937,2,40,9.0,2,1,2,212
5473,2237941,0,251,9.0,4,4,2,442
5474,389261,0,21,5.0,4,1,1,411
5475,2134007,5,48,6.4,1,2,2,122
5476,439603,1,15,6.2,2,1,2,212
5477,2050951,1,40,5.4,2,1,1,211
5478,337741,0,112,16.8,4,3,3,433
5479,2047740,3,57,6.8,1,2,2,122
5480,362787,0,17,6.4,4,1,2,412
5481,389900,2,196,5.8,2,4,1,241
5482,328772,3,28,7.0,1,1,2,112
5483,616040,1,14,5.0,2,1,1,211
5484,4676169,1,14,5.6,2,1,1,211
5485,1309907,2,53,6.0,2,2,2,222
5486,4670540,1,600,69.8,2,4,4,244
5487,1285891,2,4,5.2,2,1,1,211
5488,1289957,2,16,5.0,2,1,1,211
5489,744932,4,14,5.0,1,1,1,111
5490,742359,2,41,5.8,2,2,1,221
5491,741498,0,13,5.4,4,1,1,411
5492,738517,0,93,11.2,4,3,3,433
5493,4670681,4,10,6.4,1,1,2,112
5494,735340,0,161,6.2,4,4,2,442
5495,4667934,6,15,5.2,1,1,1,111
5496,1309480,4,7,5.0,1,1,1,111
5497,728272,0,33,5.4,4,1,1,411
5498,719831,0,80,5.4,4,3,1,431
5499,271775,0,79,5.0,4,3,1,431
5500,1313683,2,22,5.8,2,1,1,211
5501,727629,2,71,7.6,2,2,2,222
5502,727129,0,104,13.4,4,3,3,433
5503,726760,0,218,17.200000000000003,4,4,3,443
5504,1317894,0,17,5.6,4,1,1,411
5505,726117,1,33,5.2,2,1,1,211
5506,721888,0,97,10.2,4,3,3,433
5507,1323779,2,31,5.4,2,1,1,211
5508,720898,0,73,10.2,4,2,3,423
5509,1324145,6,16,5.0,1,1,1,111
5510,1280340,4,12,7.2,1,1,2,112
5511,747689,2,22,5.8,2,1,1,211
5512,1278949,0,76,7.4,4,2,2,422
5513,747832,5,38,5.6,1,1,1,111
5514,4670127,5,24,5.0,1,1,1,111
5515,785465,4,14,5.2,1,1,1,111
5516,784176,0,156,42.2,4,4,4,444
5517,265689,0,60,6.0,4,2,2,422
5518,775787,0,14,5.0,4,1,1,411
5519,773734,2,21,5.4,2,1,1,211
5520,772999,0,50,5.2,4,2,1,421
5521,771322,0,79,5.8,4,3,1,431
5522,766457,2,36,5.4,2,1,1,211
5523,4670368,5,24,5.0,1,1,1,111
5524,1260264,0,35,5.6,4,1,1,411
5525,762164,2,29,5.4,2,1,1,211
5526,2438213,6,13,5.0,1,1,1,111
5527,760598,0,63,6.4,4,2,2,422
5528,1265297,0,271,10.8,4,4,3,443
5529,757294,1,391,72.0,2,4,4,244
5530,236160,1,160,9.8,2,4,3,243
5531,268392,1,17,10.2,2,1,3,213
5532,753312,4,5,6.2,1,1,2,112
5533,1273670,0,47,6.8,4,2,2,422
5534,749165,0,56,8.0,4,2,2,422
5535,748964,0,27,5.8,4,1,1,411
5536,1277367,0,47,5.6,4,2,1,421
5537,719939,4,21,5.0,1,1,1,111
5538,718753,2,56,8.0,2,2,2,222
5539,794586,0,97,6.6,4,3,2,432
5540,1403070,2,52,5.6,2,2,1,221
5541,1387682,0,54,5.8,4,2,1,421
5542,700128,0,14,5.0,4,1,1,411
5543,230800,0,143,10.2,4,4,3,443
5544,1389496,1,38,5.8,2,1,1,211
5545,1390572,3,6,5.4,1,1,1,111
5546,1391567,6,4,5.0,1,1,1,111
5547,277769,2,55,20.6,2,2,4,224
5548,1392452,1,34,5.2,2,1,1,211
5549,691756,4,93,12.0,1,3,3,133
5550,1393779,0,83,13.6,4,3,3,433
5551,689380,0,143,15.4,4,4,3,443
5552,4671353,1,132,5.4,2,3,1,231
5553,1334313,1,63,7.4,2,2,2,222
5554,687819,0,46,5.6,4,2,1,421
5555,687329,6,21,6.0,1,1,2,112
5556,1411103,0,6,5.0,4,1,1,411
5557,687251,2,20,6.6,2,1,2,212
5558,684795,4,81,6.8,1,3,2,132
5559,683176,0,90,6.8,4,3,2,432
5560,4671900,0,52,5.6,4,2,1,421
5561,1416817,0,157,13.0,4,4,3,443
5562,229787,5,35,6.0,1,1,2,112
5563,680062,0,135,7.800000000000001,4,3,2,432
5564,679593,0,26,6.4,4,1,2,412
5565,1383827,1,28,5.4,2,1,1,211
5566,1377611,0,102,5.6,4,3,1,431
5567,231308,5,30,5.2,1,1,1,111
5568,277508,0,192,10.0,4,4,3,443
5569,715476,0,67,11.600000000000001,4,2,3,423
5570,715249,2,119,8.6,2,3,2,232
5571,1337638,2,24,5.8,2,1,1,211
5572,1340260,0,33,5.2,4,1,1,411
5573,1340525,0,343,24.0,4,4,4,444
5574,1344534,3,4,5.0,1,1,1,111
5575,714640,0,87,5.4,4,3,1,431
5576,712367,0,25,8.6,4,1,2,412
5577,711176,3,56,7.6,1,2,2,122
5578,232485,0,69,6.6,4,2,2,422
5579,708152,4,9,5.0,1,1,1,111
5580,1347682,0,103,5.6,4,3,1,431
5581,1355793,0,47,6.4,4,2,2,422
5582,232254,0,36,5.6,4,1,1,411
5583,705781,2,40,6.2,2,1,2,212
5584,705121,0,53,5.8,4,2,1,421
5585,4667789,5,44,5.2,1,2,1,121
5586,705043,0,72,6.0,4,2,2,422
5587,1360925,0,63,6.0,4,2,2,422
5588,704531,0,20,5.8,4,1,1,411
5589,231736,1,82,6.0,2,3,2,232
5590,703771,0,19,5.0,4,1,1,411
5591,703033,2,41,10.0,2,2,3,223
5592,790828,0,20,7.2,4,1,2,412
5593,264564,0,40,5.6,4,1,1,411
5594,497670,1,45,8.4,2,2,2,222
5595,253388,1,92,6.8,2,3,2,232
5596,245353,0,232,8.2,4,4,2,442
5597,955268,0,23,5.4,4,1,1,411
5598,953191,5,65,7.4,1,2,2,122
5599,4669074,5,9,5.2,1,1,1,111
5600,4668552,1,15,5.0,2,1,1,211
5601,1090195,0,98,10.4,4,3,3,433
5602,4669082,5,11,5.0,1,1,1,111
5603,26200,0,55,6.8,4,2,2,422
5604,244477,4,33,5.0,1,1,1,111
5605,29031,0,194,14.200000000000001,4,4,3,443
5606,946399,1,22,5.8,2,1,1,211
5607,253627,1,61,29.6,2,2,4,224
5608,1117102,0,51,6.8,4,2,2,422
5609,940926,1,36,6.4,2,1,2,212
5610,1103236,0,224,7.2,4,4,2,442
5611,930667,1,99,10.0,2,3,3,233
5612,25480,5,10,5.4,1,1,1,111
5613,926316,6,24,5.6,1,1,1,111
5614,925916,4,72,8.6,1,2,2,122
5615,4669232,4,65,6.2,1,2,2,122
5616,914179,1,39,7.0,2,1,2,212
5617,1112713,0,135,21.0,4,3,4,434
5618,905697,2,138,11.600000000000001,2,3,3,233
5619,901014,0,197,15.200000000000001,4,4,3,443
5620,245374,0,51,6.6,4,2,2,422
5621,956759,0,66,8.0,4,2,2,422
5622,960904,3,29,5.0,1,1,1,111
5623,245583,2,205,14.200000000000001,2,4,3,243
5624,1025619,4,34,6.6,1,1,2,112
5625,1024882,6,21,5.0,1,1,1,111
5626,28438,5,12,5.0,1,1,1,111
5627,247346,0,69,9.8,4,2,3,423
5628,1024324,0,119,5.2,4,3,1,431
5629,1024015,1,16,5.0,2,1,1,211
5630,1051885,0,73,6.2,4,2,2,422
5631,4668730,1,48,5.4,2,2,1,221
5632,1021234,3,22,5.6,1,1,1,111
5633,1060181,0,85,21.0,4,3,4,434
5634,1015030,0,138,13.200000000000001,4,3,3,433
5635,249617,2,23,10.0,2,1,3,213
5636,1063708,1,17,5.2,2,1,1,211
5637,1006820,0,56,6.6,4,2,2,422
5638,1066061,0,68,9.600000000000001,4,2,3,423
5639,1005861,4,38,5.8,1,1,1,111
5640,4668766,0,97,5.6,4,3,1,431
5641,1071852,2,31,6.8,2,1,2,212
5642,1000485,6,24,5.6,1,1,1,111
5643,999999,0,144,8.6,4,4,2,442
5644,1074810,2,39,5.0,2,1,1,211
5645,992686,0,78,19.200000000000003,4,2,4,424
5646,4668850,5,21,5.0,1,1,1,111
5647,1116810,1,31,14.4,2,1,3,213
5648,888225,0,100,7.2,4,3,2,432
5649,799904,0,98,5.4,4,3,1,431
5650,832950,4,19,5.2,1,1,1,111
5651,849516,5,28,5.2,1,1,1,111
5652,847397,0,86,5.4,4,3,1,431
5653,845358,0,95,13.6,4,3,3,433
5654,4669786,0,22,6.8,4,1,2,412
5655,841303,1,58,12.4,2,2,3,223
5656,1190755,0,104,9.600000000000001,4,3,3,433
5657,4669849,5,10,5.6,1,1,1,111
5658,1192723,5,23,5.0,1,1,1,111
5659,1194045,0,210,15.8,4,4,3,443
5660,1198575,0,66,5.8,4,2,1,421
5661,261932,0,59,5.4,4,2,1,421
5662,4669859,5,15,6.2,1,1,2,112
5663,885782,1,93,10.4,2,3,3,233
5664,828873,2,67,6.4,2,2,2,222
5665,4669886,4,35,5.0,1,1,1,111
5666,817923,0,72,5.8,4,2,1,421
5667,817334,0,258,9.4,4,4,3,443
5668,4669960,5,18,6.0,1,1,2,112
5669,809186,0,136,13.6,4,3,3,433
5670,263732,2,17,10.0,2,1,3,213
5671,1212651,0,129,14.600000000000001,4,3,3,433
5672,807353,0,35,5.0,4,1,1,411
5673,803669,1,51,6.0,2,2,2,222
5674,803133,3,183,20.8,1,4,4,144
5675,1182557,0,60,6.0,4,2,2,422
5676,850904,2,26,5.0,2,1,1,211
5677,1175835,0,55,5.6,4,2,1,421
5678,851987,1,11,5.0,2,1,1,211
5679,4669466,5,32,5.0,1,1,1,111
5680,883596,0,53,5.8,4,2,1,421
5681,878405,0,242,11.2,4,4,3,443
5682,258493,0,50,5.4,4,2,1,421
5683,1127295,0,83,6.6,4,3,2,432
5684,4669527,4,48,5.2,1,2,1,121
5685,1132113,0,159,23.400000000000002,4,4,4,444
5686,4668485,4,17,5.6,1,1,1,111
5687,870158,5,20,5.0,1,1,1,111
5688,242236,2,28,6.2,2,1,2,212
5689,1144625,1,11,5.0,2,1,1,211
5690,868158,0,55,7.800000000000001,4,2,2,422
5691,1145024,1,28,29.0,2,1,4,214
5692,868048,0,41,5.2,4,2,1,421
5693,259266,0,38,5.4,4,1,1,411
5694,867863,5,17,5.4,1,1,1,111
5695,1157489,0,100,9.600000000000001,4,3,3,433
5696,859453,0,82,16.0,4,3,3,433
5697,1158711,1,23,5.0,2,1,1,211
5698,859105,0,100,6.8,4,3,2,432
5699,1162541,6,21,5.2,1,1,1,111
5700,260040,0,99,14.8,4,3,3,433
5701,1173160,0,44,9.8,4,2,3,423
5702,1426800,0,48,10.4,4,2,3,423
5703,4667655,6,12,5.0,1,1,1,111
5704,4667644,2,17,13.6,2,1,3,213
5705,554371,0,110,11.8,4,3,3,433
5706,303907,0,96,6.2,4,3,2,432
5707,4666996,6,26,5.2,1,1,1,111
5708,304082,0,120,10.2,4,3,3,433
5709,568923,0,145,6.0,4,4,2,442
5710,305488,1,121,7.4,2,3,2,232
5711,305584,0,115,23.0,4,3,4,434
5712,562528,0,68,7.800000000000001,4,2,2,422
5713,306305,0,55,6.8,4,2,2,422
5714,1767822,0,13,5.0,4,1,1,411
5715,1769664,0,70,7.6,4,2,2,422
5716,4675421,2,28,5.2,2,1,1,211
5717,553562,0,63,7.800000000000001,4,2,2,422
5718,1822588,0,40,7.0,4,1,2,412
5719,1780283,4,28,5.2,1,1,1,111
5720,307479,1,22,7.800000000000001,2,1,2,212
5721,1785167,4,24,7.4,1,1,2,112
5722,4675503,0,30,5.2,4,1,1,411
5723,546077,1,32,8.0,2,1,2,212
5724,1796491,0,85,19.0,4,3,4,434
5725,543957,6,20,5.2,1,1,1,111
5726,4675553,1,10,5.2,2,1,1,211
5727,542923,2,72,6.2,2,2,2,222
5728,4666876,5,31,5.0,1,1,1,111
5729,216511,4,22,6.8,1,1,2,112
5730,1744688,0,30,5.0,4,1,1,411
5731,1739110,0,56,8.0,4,2,2,422
5732,575490,1,107,7.0,2,3,2,232
5733,576030,2,20,5.2,2,1,1,211
5734,1691083,4,5,5.4,1,1,1,111
5735,591989,1,43,5.6,2,2,1,221
5736,1691755,0,68,6.0,4,2,2,422
5737,591385,2,31,6.8,2,1,2,212
5738,1709274,3,5,5.2,1,1,1,111
5739,588709,0,28,6.2,4,1,2,412
5740,1718050,2,34,5.2,2,1,1,211
5741,588297,0,58,9.0,4,2,2,422
5742,4667038,6,15,5.2,1,1,1,111
5743,586324,0,175,14.8,4,4,3,443
5744,585594,0,62,6.6,4,2,2,422
5745,580874,0,60,5.0,4,2,1,421
5746,1726512,1,64,8.8,2,2,2,222
5747,580160,1,102,5.4,2,3,1,231
5748,579174,5,20,6.6,1,1,2,112
5749,1734487,5,20,5.2,1,1,1,111
5750,577803,0,30,5.8,4,1,1,411
5751,302562,2,33,9.8,2,1,3,213
5752,219136,0,85,7.0,4,3,2,432
5753,1737303,2,54,5.6,2,2,1,221
5754,577203,0,137,5.6,4,3,1,431
5755,576976,2,8,5.0,2,1,1,211
5756,576532,3,21,5.0,1,1,1,111
5757,1820731,4,32,5.2,1,1,1,111
5758,216205,5,30,9.0,1,1,2,112
5759,679169,2,133,10.4,2,3,3,233
5760,4666085,4,34,5.0,1,1,1,111
5761,1909393,1,10,5.2,2,1,1,211
5762,213631,0,111,21.8,4,3,4,434
5763,524973,1,144,18.0,2,4,4,244
5764,523451,0,17,5.8,4,1,1,411
5765,312263,1,51,6.8,2,2,2,222
5766,522021,1,72,5.2,2,2,1,221
5767,521717,0,44,7.2,4,2,2,422
5768,312381,0,104,10.4,4,3,3,433
5769,520940,2,30,5.4,2,1,1,211
5770,1922268,0,77,12.2,4,2,3,423
5771,1927574,5,16,5.2,1,1,1,111
5772,518358,0,61,6.2,4,2,2,422
5773,1833648,1,132,9.4,2,3,3,233
5774,4060,5,40,5.2,1,1,1,111
5775,4675940,0,42,5.0,4,2,1,421
5776,515070,2,12,5.8,2,1,1,211
5777,1929993,0,63,10.2,4,2,3,423
5778,513188,0,46,15.600000000000001,4,2,3,423
5779,511888,4,32,5.2,1,1,1,111
5780,511088,0,66,31.200000000000003,4,2,4,424
5781,1943075,6,70,5.2,1,2,1,121
5782,315853,0,65,5.4,4,2,1,421
5783,4665883,5,6,5.2,1,1,1,111
5784,498530,0,143,13.200000000000001,4,4,3,443
5785,1908901,3,46,6.0,1,2,2,122
5786,1908305,2,17,5.0,2,1,1,211
5787,525699,0,85,9.4,4,3,3,433
5788,311698,0,37,6.0,4,1,2,412
5789,539778,2,52,6.8,2,2,2,222
5790,539681,5,10,5.0,1,1,1,111
5791,539112,3,19,5.4,1,1,1,111
5792,537979,3,69,8.2,1,2,2,122
5793,535380,0,47,5.4,4,2,1,421
5794,535157,0,47,6.2,4,2,2,422
5795,534250,1,43,5.8,2,2,1,221
5796,1857298,0,71,12.4,4,2,3,423
5797,533946,2,64,7.2,2,2,2,222
5798,533295,1,280,12.0,2,4,3,243
5799,533284,0,139,6.0,4,3,2,432
5800,4666596,6,57,7.0,1,2,2,122
5801,310850,1,28,9.8,2,1,3,213
5802,1875621,0,69,6.4,4,2,2,422
5803,43959,0,50,10.0,4,2,3,423
5804,4675667,1,7,5.0,2,1,1,211
5805,529184,2,109,14.600000000000001,2,3,3,233
5806,1902197,1,25,6.6,2,1,2,212
5807,528433,0,197,19.200000000000003,4,4,4,444
5808,4507,2,24,6.4,2,1,2,212
5809,1902737,6,12,5.0,1,1,1,111
5810,527663,0,67,7.800000000000001,4,2,2,422
5811,527429,0,72,15.600000000000001,4,2,3,423
5812,4674656,2,4,5.0,2,1,1,211
5813,596261,0,105,7.800000000000001,4,3,2,432
5814,597721,2,38,5.6,2,1,1,211
5815,650143,6,13,5.0,1,1,1,111
5816,1493663,0,82,18.0,4,3,4,434
5817,658957,0,58,7.2,4,2,2,422
5818,285525,1,56,6.2,2,2,2,222
5819,656478,2,37,5.8,2,1,1,211
5820,655606,0,122,8.2,4,3,2,432
5821,1504980,2,14,5.4,2,1,1,211
5822,652584,0,66,6.0,4,2,2,422
5823,651736,0,114,9.2,4,3,3,433
5824,651335,0,29,6.6,4,1,2,412
5825,1519766,0,118,8.4,4,3,2,432
5826,1519832,0,243,7.2,4,4,2,442
5827,287479,0,30,5.8,4,1,1,411
5828,598216,0,52,21.6,4,2,4,424
5829,1524620,0,32,5.8,4,1,1,411
5830,649167,0,38,6.6,4,1,2,412
5831,288068,0,102,52.400000000000006,4,3,4,434
5832,4667424,2,14,5.2,2,1,1,211
5833,288392,0,123,8.0,4,3,2,432
5834,4667405,6,28,5.0,1,1,1,111
5835,225018,5,15,5.6,1,1,1,111
5836,641931,2,78,19.200000000000003,2,2,4,224
5837,1556885,0,657,44.800000000000004,4,4,4,444
5838,4672869,3,6,5.2,1,1,1,111
5839,289566,0,39,5.6,4,1,1,411
5840,4667456,1,129,8.0,2,3,2,232
5841,1492269,2,16,6.6,2,1,2,212
5842,659962,2,15,5.2,2,1,1,211
5843,661376,5,30,5.8,1,1,1,111
5844,677023,1,93,9.0,2,3,2,232
5845,229154,5,30,5.4,1,1,1,111
5846,280988,0,306,28.200000000000003,4,4,4,444
5847,674977,3,12,5.2,1,1,1,111
5848,1442710,0,153,13.200000000000001,4,4,3,443
5849,13057,0,157,9.0,4,4,2,442
5850,1444166,2,109,8.0,2,3,2,232
5851,4667639,6,26,5.6,1,1,1,111
5852,671341,5,13,5.8,1,1,1,111
5853,670888,0,23,5.2,4,1,1,411
5854,35475,2,20,6.4,2,1,2,212
5855,1451609,4,20,8.2,1,1,2,112
5856,670547,0,102,11.0,4,3,3,433
5857,1453957,0,98,7.2,4,3,2,432
5858,668665,0,157,12.600000000000001,4,4,3,443
5859,668450,0,637,31.0,4,4,4,444
5860,1456894,4,30,5.8,1,1,1,111
5861,4667563,6,13,5.0,1,1,1,111
5862,665461,2,25,5.4,2,1,1,211
5863,662092,1,152,13.4,2,4,3,243
5864,661739,5,18,5.6,1,1,1,111
5865,227841,5,5,5.0,1,1,1,111
5866,661412,1,32,6.2,2,1,2,212
5867,638479,2,50,5.4,2,2,1,221
5868,638245,0,71,6.8,4,2,2,422
5869,637195,0,93,8.8,4,3,2,432
5870,610034,0,51,6.6,4,2,2,422
5871,1640412,5,15,5.2,1,1,1,111
5872,608924,0,167,8.2,4,4,2,442
5873,1641695,0,25,5.0,4,1,1,411
5874,608605,2,32,5.2,2,1,1,211
5875,607842,0,37,6.4,4,1,2,412
5876,607840,0,136,7.4,4,3,2,432
5877,606950,2,12,6.4,2,1,2,212
